Date,Open,High,Low,Close,Adj Close,Volume
2013-03-18,1390.000000,1393.900024,1355.650024,1361.050049,1248.419800,369621
2013-03-19,1366.000000,1382.800049,1335.050049,1364.650024,1251.721924,677734
2013-03-20,1355.000000,1374.000000,1332.000000,1342.599976,1231.496582,454199
2013-03-21,1343.000000,1357.699951,1288.000000,1306.949951,1198.796631,707612
2013-03-22,1313.800049,1323.000000,1295.500000,1305.550049,1197.512573,719856
2013-03-25,1321.000000,1330.000000,1276.400024,1285.199951,1178.846436,336083
2013-03-26,1275.199951,1297.900024,1266.099976,1293.250000,1186.230225,303740
2013-03-28,1287.000000,1315.800049,1271.699951,1281.199951,1175.177368,840376
2013-04-01,1280.000000,1288.400024,1262.000000,1283.800049,1177.562256,280418
2013-04-02,1275.000000,1315.849976,1260.000000,1307.800049,1199.576416,798827
2013-04-03,1295.000000,1328.400024,1295.000000,1303.500000,1195.632080,361668
2013-04-04,1292.000000,1329.500000,1282.000000,1311.099976,1202.603271,385661
2013-04-05,1327.000000,1424.000000,1327.000000,1406.300049,1289.925293,1681662
2013-04-08,1402.199951,1424.000000,1381.250000,1420.150024,1302.629028,781175
2013-04-09,1426.000000,1442.000000,1401.000000,1407.400024,1290.934082,682014
2013-04-10,1413.099976,1417.650024,1384.250000,1412.599976,1295.703857,479132
2013-04-11,1414.000000,1432.000000,1397.800049,1428.050049,1309.875366,506487
2013-04-12,1420.000000,1430.000000,1402.150024,1408.449951,1291.897217,245123
2013-04-15,1400.000000,1444.900024,1396.349976,1422.900024,1305.151611,358385
2013-04-16,1415.000000,1487.900024,1415.000000,1482.050049,1359.406860,620229
2013-04-17,1486.099976,1504.800049,1467.099976,1494.500000,1370.826416,422625
2013-04-18,1485.300049,1533.449951,1485.300049,1524.599976,1398.435547,540860
2013-04-22,1528.000000,1553.849976,1525.900024,1540.449951,1412.973877,352370
2013-04-23,1541.000000,1544.199951,1515.150024,1536.349976,1409.212891,288841
2013-04-25,1541.900024,1599.250000,1541.900024,1590.949951,1459.294922,775649
2013-04-26,1590.949951,1693.000000,1567.500000,1673.150024,1534.692749,3505606
2013-04-29,1675.849976,1704.349976,1675.849976,1683.500000,1544.186279,897487
2013-04-30,1690.000000,1697.000000,1655.849976,1669.599976,1531.436401,400577
2013-05-02,1642.000000,1709.699951,1642.000000,1679.800049,1540.792480,877894
2013-05-03,1682.750000,1699.500000,1661.599976,1665.400024,1527.583984,575722
2013-05-06,1669.000000,1699.000000,1657.400024,1692.400024,1552.349854,414868
2013-05-07,1700.000000,1707.150024,1683.800049,1692.800049,1552.716675,462187
2013-05-08,1697.000000,1697.000000,1674.000000,1680.849976,1541.755493,306652
2013-05-09,1682.250000,1684.000000,1655.900024,1660.150024,1522.768433,344448
2013-05-10,1675.000000,1734.900024,1673.000000,1727.949951,1584.957764,1228156
2013-05-13,1740.000000,1740.000000,1698.849976,1705.000000,1563.907104,347596
2013-05-14,1706.000000,1715.900024,1691.500000,1703.900024,1562.898071,300610
2013-05-15,1719.750000,1758.000000,1711.800049,1739.050049,1595.139282,653485
2013-05-16,1730.099976,1749.800049,1722.300049,1728.199951,1585.187012,289810
2013-05-17,1730.000000,1741.250000,1700.699951,1708.699951,1567.300659,288440
2013-05-20,1715.000000,1774.400024,1715.000000,1742.250000,1598.074585,549253
2013-05-21,1742.349976,1744.550049,1691.599976,1697.400024,1556.935913,559417
2013-05-22,1705.000000,1714.650024,1682.000000,1687.599976,1547.946899,419210
2013-05-23,1680.000000,1687.449951,1586.099976,1647.500000,1511.165161,1072941
2013-05-24,1650.400024,1777.000000,1614.000000,1674.900024,1536.297852,743669
2013-05-27,1670.000000,1670.000000,1633.699951,1648.750000,1512.311890,584287
2013-05-28,1650.050049,1669.000000,1650.050049,1655.099976,1518.136230,333797
2013-05-29,1650.000000,1661.800049,1620.650024,1634.150024,1498.920044,457835
2013-05-30,1623.000000,1646.000000,1603.349976,1637.500000,1501.992676,593474
2013-05-31,1625.099976,1652.900024,1598.150024,1605.599976,1472.732666,410598
2013-06-03,1599.949951,1599.949951,1548.349976,1568.550049,1438.748657,432366
2013-06-04,1555.650024,1588.750000,1539.300049,1546.800049,1418.798584,431388
2013-06-05,1550.099976,1576.300049,1533.250000,1568.250000,1438.473267,621196
2013-06-06,1558.800049,1598.800049,1550.000000,1587.099976,1455.763550,498248
2013-06-07,1565.000000,1583.500000,1545.000000,1554.900024,1426.228271,780953
2013-06-10,1575.000000,1580.949951,1510.150024,1521.849976,1395.912842,503982
2013-06-11,1512.000000,1521.000000,1481.000000,1490.449951,1367.111694,675122
2013-06-12,1486.000000,1490.000000,1461.900024,1479.650024,1357.205322,469660
2013-06-13,1459.000000,1461.500000,1430.000000,1456.599976,1336.062866,690959
2013-06-14,1482.000000,1520.000000,1471.650024,1514.150024,1388.850342,383703
2013-06-17,1535.099976,1551.400024,1505.099976,1535.250000,1408.204346,533292
2013-06-18,1535.000000,1547.000000,1521.000000,1538.550049,1411.231323,529919
2013-06-19,1529.199951,1549.500000,1524.000000,1543.750000,1416.000732,389004
2013-06-20,1520.000000,1540.900024,1493.250000,1525.150024,1398.939819,505078
2013-06-21,1520.000000,1559.900024,1511.750000,1554.650024,1425.998901,433570
2013-06-24,1546.000000,1572.000000,1531.800049,1544.449951,1416.642944,707604
2013-06-25,1540.000000,1557.199951,1502.250000,1545.199951,1417.330811,484805
2013-06-26,1546.199951,1557.900024,1513.599976,1544.750000,1416.918091,408512
2013-06-27,1560.000000,1565.000000,1511.199951,1521.199951,1395.317017,493875
2013-06-28,1540.000000,1549.199951,1517.099976,1537.750000,1410.497437,444718
2013-07-01,1540.000000,1622.400024,1515.000000,1605.449951,1472.594971,856025
2013-07-02,1590.500000,1619.000000,1572.500000,1578.650024,1448.012817,589430
2013-07-03,1561.000000,1581.000000,1555.650024,1560.949951,1431.777588,173724
2013-07-04,1570.000000,1577.000000,1533.050049,1557.349976,1428.475342,278194
2013-07-05,1571.000000,1575.000000,1549.000000,1554.550049,1425.906982,273858
2013-07-08,1545.000000,1563.000000,1530.000000,1551.050049,1422.696777,311166
2013-07-09,1544.000000,1549.000000,1521.000000,1543.849976,1416.092529,467745
2013-07-10,1537.050049,1549.650024,1530.000000,1543.500000,1415.771484,344394
2013-07-11,1560.000000,1579.099976,1497.250000,1505.550049,1380.961914,543696
2013-07-12,1495.000000,1505.050049,1438.500000,1447.949951,1328.128418,945429
2013-07-15,1449.000000,1465.000000,1433.150024,1446.599976,1326.890137,522612
2013-07-16,1429.000000,1429.900024,1401.000000,1411.250000,1294.465454,817379
2013-07-17,1412.250000,1432.800049,1401.500000,1421.150024,1303.546387,1141103
2013-07-18,1415.000000,1456.000000,1407.199951,1445.550049,1325.927124,714436
2013-07-19,1450.250000,1462.000000,1432.099976,1451.500000,1331.384766,403857
2013-07-22,1437.000000,1466.500000,1435.000000,1448.449951,1328.587036,324022
2013-07-23,1442.300049,1464.000000,1439.699951,1448.699951,1328.816650,451305
2013-07-24,1437.000000,1443.800049,1402.099976,1416.050049,1298.868408,405613
2013-07-25,1420.400024,1452.150024,1402.250000,1414.000000,1296.987915,1896090
2013-07-26,1448.000000,1448.000000,1352.699951,1375.400024,1261.582275,1226137
2013-07-29,1375.000000,1378.099976,1335.800049,1348.199951,1236.632813,710715
2013-07-30,1349.900024,1362.800049,1340.500000,1342.400024,1231.313110,459744
2013-07-31,1336.000000,1336.000000,1292.000000,1326.300049,1216.545410,500776
2013-08-01,1326.000000,1359.599976,1322.250000,1340.300049,1229.386963,797570
2013-08-02,1358.000000,1363.849976,1327.650024,1337.699951,1227.001831,360939
2013-08-05,1345.250000,1361.800049,1332.050049,1343.900024,1232.688965,178344
2013-08-06,1330.000000,1358.750000,1309.250000,1331.949951,1221.727905,301434
2013-08-07,1345.000000,1349.900024,1302.000000,1330.849976,1220.718872,456603
2013-08-08,1331.099976,1392.400024,1331.099976,1385.050049,1270.433716,1398921
2013-08-12,1392.250000,1409.000000,1372.199951,1380.199951,1265.984985,700028
2013-08-13,1355.000000,1412.849976,1355.000000,1396.949951,1288.819214,1031827
2013-08-14,1398.000000,1424.000000,1385.000000,1391.199951,1283.514404,530381
2013-08-16,1389.150024,1389.199951,1317.150024,1325.099976,1222.530884,1464791
2013-08-19,1320.000000,1336.800049,1300.000000,1308.449951,1207.169434,429786
2013-08-20,1300.000000,1306.699951,1268.599976,1297.900024,1197.436157,916913
2013-08-21,1313.000000,1324.849976,1275.000000,1284.449951,1185.027344,926580
2013-08-22,1284.199951,1299.000000,1232.599976,1285.699951,1186.180420,1030562
2013-08-23,1299.900024,1324.000000,1266.050049,1293.000000,1192.915405,621224
2013-08-26,1300.000000,1318.300049,1294.449951,1308.150024,1206.892700,438706
2013-08-27,1299.900024,1306.949951,1240.000000,1260.250000,1162.700439,929746
2013-08-28,1238.000000,1249.000000,1215.000000,1236.349976,1140.650391,1150637
2013-08-29,1240.500000,1263.800049,1223.300049,1250.599976,1153.797363,573972
2013-08-30,1246.000000,1249.000000,1225.000000,1243.550049,1147.293213,758972
2013-09-02,1240.250000,1307.599976,1233.000000,1300.000000,1199.373535,537411
2013-09-03,1315.000000,1319.599976,1254.500000,1276.050049,1177.277466,627614
2013-09-04,1269.000000,1282.800049,1242.000000,1276.500000,1177.692871,656723
2013-09-05,1290.000000,1314.349976,1290.000000,1299.599976,1199.004517,531076
2013-09-06,1311.000000,1311.949951,1277.000000,1288.400024,1188.671631,473918
2013-09-10,1305.000000,1349.949951,1300.000000,1336.650024,1233.186768,857196
2013-09-11,1351.000000,1388.800049,1346.300049,1360.800049,1255.467407,1255303
2013-09-12,1367.949951,1376.000000,1315.550049,1320.900024,1218.655884,523296
2013-09-13,1315.000000,1335.000000,1301.000000,1315.900024,1214.043091,534719
2013-09-16,1343.349976,1379.300049,1334.449951,1359.900024,1254.637085,707004
2013-09-17,1362.000000,1388.800049,1360.000000,1375.800049,1269.306396,478211
2013-09-18,1385.000000,1405.000000,1377.000000,1401.849976,1293.340088,413270
2013-09-19,1441.000000,1503.400024,1441.000000,1480.000000,1365.440918,1132596
2013-09-20,1479.900024,1482.000000,1401.000000,1467.250000,1353.677612,751243
2013-09-23,1450.000000,1454.400024,1388.000000,1401.250000,1292.786377,500010
2013-09-24,1390.000000,1442.000000,1387.000000,1410.800049,1301.597290,517200
2013-09-25,1414.900024,1423.000000,1376.150024,1393.199951,1285.359497,326342
2013-09-26,1415.000000,1423.000000,1380.099976,1387.550049,1280.146851,537625
2013-09-27,1391.900024,1407.699951,1361.550049,1366.949951,1261.141235,599199
2013-09-30,1366.000000,1373.650024,1340.000000,1358.550049,1253.391724,406918
2013-10-01,1364.050049,1410.000000,1364.000000,1380.199951,1273.365723,931358
2013-10-03,1394.949951,1420.000000,1375.199951,1412.349976,1303.027222,650153
2013-10-04,1410.500000,1434.949951,1406.050049,1428.500000,1317.927124,666373
2013-10-07,1425.000000,1432.699951,1402.050049,1410.199951,1301.043579,329756
2013-10-08,1420.000000,1423.849976,1400.000000,1406.599976,1297.722290,411447
2013-10-09,1407.000000,1407.000000,1386.199951,1398.500000,1290.249268,481828
2013-10-10,1399.000000,1425.199951,1398.250000,1421.099976,1311.099976,617290
2013-10-11,1436.099976,1470.000000,1413.099976,1464.000000,1350.679565,762748
2013-10-14,1465.250000,1479.000000,1442.400024,1446.900024,1334.903076,697237
2013-10-15,1452.000000,1473.199951,1431.000000,1439.900024,1328.444702,413066
2013-10-17,1440.050049,1451.800049,1418.000000,1427.050049,1316.589478,316070
2013-10-18,1432.000000,1472.500000,1428.099976,1468.750000,1355.061523,490221
2013-10-21,1470.349976,1542.750000,1470.099976,1519.949951,1402.298340,877353
2013-10-22,1523.000000,1536.000000,1505.300049,1514.599976,1397.362549,351924
2013-10-23,1516.800049,1545.000000,1482.500000,1528.849976,1410.509644,534863
2013-10-24,1528.000000,1549.750000,1499.949951,1513.900024,1396.716675,580715
2013-10-25,1501.099976,1533.099976,1490.000000,1508.699951,1391.919189,432129
2013-10-28,1510.349976,1529.000000,1503.000000,1513.349976,1396.209351,919522
2013-10-29,1590.900024,1646.500000,1565.750000,1635.250000,1508.673706,4085346
2013-10-30,1641.000000,1659.900024,1625.000000,1636.650024,1509.965332,951167
2013-10-31,1626.099976,1646.699951,1617.250000,1636.199951,1509.550049,760636
2013-11-01,1642.000000,1655.849976,1626.250000,1636.150024,1509.504150,733492
2013-11-05,1645.000000,1645.000000,1617.199951,1623.250000,1497.602417,491093
2013-11-06,1622.000000,1644.000000,1610.000000,1614.550049,1489.576050,526949
2013-11-07,1610.300049,1644.900024,1602.400024,1610.800049,1486.116211,496581
2013-11-08,1605.099976,1610.000000,1557.500000,1580.550049,1458.207642,740937
2013-11-11,1580.000000,1604.000000,1561.300049,1582.550049,1460.052979,509621
2013-11-12,1591.500000,1622.000000,1582.099976,1587.099976,1464.250610,720325
2013-11-13,1580.000000,1594.000000,1573.000000,1579.500000,1457.239014,446748
2013-11-14,1596.699951,1625.000000,1591.449951,1612.599976,1487.776855,633129
2013-11-18,1627.699951,1635.150024,1612.050049,1629.349976,1503.230469,642611
2013-11-19,1630.000000,1691.099976,1625.449951,1682.550049,1552.312622,1253144
2013-11-20,1690.000000,1700.000000,1643.099976,1649.849976,1522.143433,612988
2013-11-21,1654.900024,1667.699951,1638.849976,1647.000000,1519.513916,591465
2013-11-22,1662.000000,1676.750000,1636.250000,1640.150024,1513.194458,822901
2013-11-25,1653.000000,1689.800049,1646.300049,1678.900024,1548.945068,730897
2013-11-26,1680.000000,1688.000000,1654.550049,1663.300049,1534.552368,395917
2013-11-27,1668.050049,1670.000000,1641.000000,1659.949951,1531.461670,571218
2013-11-28,1669.000000,1675.000000,1648.150024,1666.650024,1537.643066,888680
2013-11-29,1670.000000,1692.650024,1667.150024,1676.150024,1546.407715,502124
2013-12-02,1670.000000,1682.300049,1656.599976,1661.400024,1532.799561,495575
2013-12-03,1660.000000,1686.849976,1652.250000,1663.250000,1534.506348,572128
2013-12-04,1652.300049,1669.800049,1633.949951,1639.750000,1512.825317,428767
2013-12-05,1667.150024,1708.699951,1667.150024,1700.150024,1568.550171,1947489
2013-12-06,1705.750000,1717.650024,1694.000000,1701.500000,1569.795654,834899
2013-12-09,1738.900024,1770.000000,1709.500000,1763.750000,1627.227051,1184977
2013-12-10,1763.000000,1780.599976,1746.000000,1751.800049,1616.202148,1048021
2013-12-11,1743.300049,1775.900024,1735.000000,1753.000000,1617.309204,668007
2013-12-12,1748.000000,1748.000000,1710.400024,1714.800049,1582.066040,478485
2013-12-13,1710.000000,1719.949951,1682.599976,1689.599976,1558.816650,577334
2013-12-16,1687.000000,1714.900024,1676.000000,1701.599976,1569.887817,428119
2013-12-17,1710.199951,1731.699951,1694.949951,1701.900024,1570.164673,552326
2013-12-18,1703.750000,1740.849976,1695.400024,1729.949951,1596.043213,791839
2013-12-19,1741.000000,1798.000000,1725.250000,1780.550049,1642.726685,1469454
2013-12-20,1795.000000,1830.000000,1774.949951,1809.650024,1669.574097,1493300
2013-12-23,1809.000000,1819.900024,1795.599976,1802.400024,1662.885620,681383
2013-12-24,1795.000000,1802.550049,1775.250000,1788.800049,1650.338013,409326
2013-12-26,1785.000000,1803.750000,1778.449951,1793.599976,1654.766602,362435
2013-12-27,1790.250000,1800.699951,1763.000000,1775.050049,1637.652466,503568
2013-12-30,1785.000000,1794.849976,1768.000000,1777.199951,1639.635742,358010
2013-12-31,1780.099976,1784.949951,1757.550049,1763.900024,1627.365479,303542
2014-01-01,1770.000000,1776.900024,1756.550049,1764.000000,1627.457886,214453
2014-01-02,1759.000000,1814.800049,1759.000000,1768.400024,1631.517090,1565710
2014-01-03,1766.000000,1808.650024,1752.250000,1798.599976,1659.379517,583504
2014-01-06,1805.000000,1819.400024,1792.550049,1807.699951,1667.775269,549379
2014-01-07,1838.000000,1854.250000,1820.099976,1845.750000,1702.880127,1614578
2014-01-08,1850.000000,1860.000000,1827.050049,1837.500000,1695.268677,1398622
2014-01-09,1858.800049,1859.000000,1801.099976,1811.800049,1671.557861,947521
2014-01-10,1811.099976,1814.550049,1768.000000,1794.099976,1655.227783,670378
2014-01-13,1800.000000,1814.750000,1765.000000,1782.750000,1644.756348,559984
2014-01-14,1783.000000,1791.800049,1759.099976,1773.349976,1636.083984,530939
2014-01-15,1790.000000,1807.000000,1767.099976,1800.099976,1660.763428,612338
2014-01-16,1803.099976,1810.800049,1785.000000,1789.849976,1651.306763,429527
2014-01-17,1778.199951,1808.800049,1766.300049,1775.199951,1637.790771,310359
2014-01-20,1774.000000,1797.349976,1762.000000,1778.199951,1640.558594,340046
2014-01-21,1782.000000,1812.699951,1782.000000,1801.900024,1662.424194,541958
2014-01-22,1805.500000,1819.000000,1795.000000,1807.849976,1667.913452,424767
2014-01-23,1796.099976,1819.900024,1788.449951,1793.800049,1654.951050,493794
2014-01-24,1784.900024,1804.900024,1769.250000,1774.250000,1636.914429,377713
2014-01-27,1755.000000,1755.000000,1690.000000,1702.300049,1570.533813,923081
2014-01-28,1715.000000,1751.500000,1540.400024,1566.000000,1444.783813,6599087
2014-01-29,1615.199951,1697.800049,1615.199951,1673.849976,1544.285767,6737926
2014-01-30,1668.000000,1674.000000,1625.599976,1635.900024,1509.273193,1651215
2014-01-31,1655.000000,1655.000000,1620.849976,1636.250000,1509.596313,729347
2014-02-03,1620.000000,1660.000000,1613.050049,1618.500000,1493.220215,957497
2014-02-04,1601.000000,1630.000000,1590.000000,1619.650024,1494.281250,703285
2014-02-05,1619.000000,1623.099976,1602.099976,1606.699951,1482.333496,627278
2014-02-06,1610.199951,1644.949951,1593.000000,1639.699951,1512.779297,1237835
2014-02-07,1654.949951,1670.400024,1648.500000,1664.949951,1536.074707,921283
2014-02-10,1665.000000,1701.599976,1665.000000,1688.849976,1558.124512,896683
2014-02-11,1690.250000,1698.000000,1668.099976,1678.150024,1548.252930,294694
2014-02-12,1685.000000,1689.800049,1643.099976,1647.699951,1520.159912,442825
2014-02-13,1646.000000,1658.800049,1632.500000,1641.250000,1514.209229,439092
2014-02-14,1642.000000,1653.550049,1615.650024,1643.400024,1516.192749,451950
2014-02-17,1635.000000,1674.900024,1635.000000,1665.699951,1536.766724,617227
2014-02-18,1675.000000,1733.650024,1666.099976,1708.449951,1576.207642,954637
2014-02-19,1714.000000,1721.000000,1692.000000,1698.099976,1566.658691,341015
2014-02-20,1697.000000,1706.000000,1674.199951,1683.300049,1553.004517,344996
2014-02-21,1686.099976,1702.400024,1671.550049,1675.599976,1545.900391,340948
2014-02-24,1675.000000,1695.000000,1645.800049,1684.400024,1554.019165,326898
2014-02-25,1690.099976,1693.900024,1672.400024,1678.000000,1548.114624,245384
2014-02-26,1668.000000,1684.099976,1651.000000,1664.050049,1535.244385,584837
2014-02-28,1640.000000,1659.050049,1573.000000,1589.000000,1466.003784,1768632
2014-03-03,1582.000000,1616.900024,1575.000000,1582.199951,1459.729736,1060385
2014-03-04,1577.000000,1603.000000,1550.000000,1597.400024,1473.753540,797764
2014-03-05,1614.699951,1636.949951,1593.550049,1625.400024,1499.586060,728060
2014-03-06,1629.699951,1657.000000,1618.000000,1650.449951,1522.697021,422906
2014-03-07,1655.000000,1747.000000,1640.199951,1735.050049,1600.748779,944177
2014-03-10,1730.000000,1817.250000,1716.650024,1801.099976,1661.686035,1324717
2014-03-11,1804.000000,1811.699951,1744.800049,1754.150024,1618.370117,703249
2014-03-12,1725.000000,1791.000000,1680.000000,1764.050049,1627.503784,1443683
2014-03-13,1766.000000,1790.900024,1733.000000,1747.349976,1612.096436,641720
2014-03-14,1715.000000,1756.349976,1710.000000,1738.449951,1603.885254,588996
2014-03-18,1900.000000,1909.000000,1852.250000,1868.199951,1723.592041,1795672
2014-03-19,1873.000000,1889.000000,1850.750000,1869.750000,1725.022339,621508
2014-03-20,1869.000000,1874.800049,1848.050049,1856.550049,1712.843994,310199
2014-03-21,1856.550049,1879.250000,1856.550049,1868.550049,1723.915283,284182
2014-03-22,null,null,null,null,null,null
2014-03-24,1877.650024,1903.000000,1873.250000,1886.300049,1740.291138,329812
2014-03-25,1881.000000,1912.000000,1875.849976,1901.699951,1754.499023,395158
2014-03-26,1911.000000,1949.000000,1911.000000,1937.099976,1787.158813,634815
2014-03-27,1941.000000,1968.400024,1920.150024,1935.550049,1785.728882,825829
2014-03-28,1935.900024,1956.550049,1920.099976,1931.400024,1781.900269,326409
2014-03-31,1937.949951,1980.000000,1925.000000,1971.750000,1819.126831,437613
2014-04-01,1976.000000,1980.000000,1922.099976,1930.849976,1781.392700,288560
2014-04-02,1935.000000,1948.699951,1922.849976,1933.199951,1783.560913,268932
2014-04-03,1940.000000,1964.400024,1927.000000,1939.699951,1789.557739,307539
2014-04-04,1940.000000,1950.000000,1917.150024,1927.199951,1778.025024,195927
2014-04-07,1925.000000,1936.000000,1872.000000,1904.949951,1757.497437,319401
2014-04-09,1890.000000,1940.000000,1876.000000,1932.500000,1782.914917,698363
2014-04-10,1933.000000,1973.500000,1916.099976,1959.949951,1808.240234,486855
2014-04-11,1941.000000,1948.699951,1923.150024,1935.699951,1785.867065,504763
2014-04-15,1924.300049,1948.599976,1904.000000,1927.199951,1778.025024,228758
2014-04-16,1929.250000,1964.800049,1926.449951,1935.250000,1785.452271,371554
2014-04-17,1937.500000,1961.500000,1915.900024,1951.349976,1800.306152,337629
2014-04-21,1953.449951,2001.000000,1953.449951,1988.300049,1834.396118,481905
2014-04-22,1998.949951,2006.849976,1967.000000,1975.599976,1822.678833,323792
2014-04-23,1984.900024,1994.000000,1969.000000,1982.050049,1828.629883,398691
2014-04-24,1982.050049,1982.050049,1982.050049,1982.050049,1828.629883,0
2014-04-25,1990.000000,1994.000000,1917.000000,1956.199951,1804.780518,1064921
2014-04-28,1950.000000,1966.800049,1936.949951,1950.449951,1799.475586,258675
2014-04-29,1955.000000,1961.000000,1910.300049,1916.500000,1768.153442,335612
2014-04-30,1921.099976,1940.800049,1911.000000,1923.000000,1774.150391,243902
2014-05-02,1895.000000,1908.699951,1880.050049,1883.400024,1737.615479,324650
2014-05-05,1883.000000,1916.400024,1866.000000,1897.849976,1750.946899,352889
2014-05-06,1899.000000,1916.050049,1883.000000,1910.250000,1762.387329,239206
2014-05-07,1905.199951,1907.199951,1878.099976,1881.250000,1735.632202,246112
2014-05-08,1888.000000,1900.000000,1876.199951,1896.599976,1749.793945,180796
2014-05-09,1880.000000,1983.750000,1880.000000,1974.849976,1821.986694,457287
2014-05-12,1975.000000,2064.850098,1965.050049,2049.899902,1891.227539,555623
2014-05-13,2080.000000,2120.000000,2042.550049,2090.350098,1928.546753,528807
2014-05-14,2092.000000,2120.000000,2059.500000,2085.199951,1923.795166,329237
2014-05-15,2082.000000,2127.000000,2078.000000,2117.850098,1953.917969,441637
2014-05-16,2200.000000,2318.500000,2140.100098,2152.149902,1985.562988,808438
2014-05-19,2190.000000,2250.000000,2190.000000,2214.649902,2043.224976,490566
2014-05-20,2222.000000,2236.800049,2182.550049,2194.000000,2024.173706,225127
2014-05-21,2201.000000,2209.949951,2166.000000,2169.199951,2001.292969,186665
2014-05-22,2204.949951,2287.000000,2204.949951,2264.800049,2089.493408,679922
2014-05-23,2278.699951,2403.000000,2265.350098,2385.850098,2201.173584,397790
2014-05-26,2407.500000,2505.000000,2314.050049,2341.300049,2160.072266,778712
2014-05-27,2345.949951,2368.000000,2289.000000,2302.050049,2123.860352,241821
